Tree,Fcln,Mcln
315476,2004018,2003217
315477,2004018,2003217
315478,2004018,2003217
315480,2004018,2003217
315481,2004018,2003217
315482,2004018,2003217
315484,2004020,2003098
315485,2004020,2003098
315486,2004020,2003098
315487,2004020,2003098
315488,2004020,2003098
315489,2004020,2003098
315490,2004020,2003098
315492,2004020,2003098
315494,2004020,2003098
315495,2004020,2003098
315497,2004021,2003135
315498,2004021,2003135
315499,2004021,2003135
315500,2004021,2003135
315501,2004021,2003135
315502,2004021,2003135
315503,2004021,2003135
315504,2004021,2003135
315505,2004021,2003135
315506,2004021,2003135
315507,2004021,2003135
315508,2004021,2003135
315509,2004021,2003135
315510,2004022,2003101
315512,2004022,2003101
315513,2004022,2003101
315514,2004022,2003101
315516,2004022,2003101
315517,2004022,2003101
315518,2004022,2003101
315519,2004022,2003101
315520,2004022,2003101
315521,2004022,2003101
315522,2004022,2003101
315523,2004022,2003101
315524,2004022,2003101
315525,2004024,2003176
315527,2004024,2003176
315528,2004024,2003176
315530,2004024,2003176
315531,2004024,2003176
315532,2004024,2003176
315533,2004024,2003176
315534,2004024,2003176
315535,2004024,2003176
315536,2004024,2003176
315537,2004024,2003176
315538,2004024,2003176
315539,2004024,2003176
315540,2004024,2003072
315542,2004024,2003072
315543,2004024,2003072
315544,2004024,2003072
315545,2004024,2003072
315546,2004024,2003072
315549,2004024,2003072
315550,2004024,2003072
315552,2004024,2003072
315553,2004024,2003072
315557,2004028,2003161
315560,2004028,2003161
315561,2004032,2003176
315562,2004032,2003176
315563,2004032,2003176
315564,2004032,2003176
315565,2004032,2003176
315566,2004032,2003176
315567,2004032,2003176
315568,2004032,2003176
315569,2004032,2003176
315570,2004032,2003176
315571,2004032,2003176
315572,2004032,2003176
315573,2004032,2003176
315574,2004032,2003176
315576,2004033,2003224
315577,2004033,2003224
315578,2004033,2003224
315579,2004033,2003224
315581,2004033,2003224
315582,2004033,2003224
315583,2004033,2003224
315584,2004033,2003224
315585,2004033,2003224
315587,2004033,2003224
315588,2004033,2003224
315589,2004035,2003224
315590,2004035,2003224
315591,2004035,2003224
315592,2004035,2003224
315593,2004035,2003224
315594,2004035,2003224
315595,2004035,2003224
315596,2004035,2003224
315597,2004035,2003224
315598,2004035,2003224
315599,2004035,2003224
315600,2004035,2003224
315601,2004035,2003224
315602,2004035,2003224
315603,2004035,2003224
315604,2004035,2003025
315605,2004035,2003025
315606,2004035,2003025
315607,2004035,2003025
315608,2004035,2003025
315609,2004035,2003025
315610,2004035,2003025
315611,2004035,2003025
315612,2004035,2003025
315614,2004035,2003025
315615,2004035,2003025
315617,2004035,2003025
315618,2004035,2003025
315619,2004046,2003369
315620,2004046,2003369
315621,2004046,2003369
315622,2004046,2003369
315623,2004046,2003369
315624,2004046,2003369
315625,2004046,2003369
315626,2004046,2003369
315627,2004046,2003369
315628,2004046,2003369
315629,2004046,2003369
315630,2004046,2003369
315631,2004046,2003369
315633,2004046,2003369
315640,2004024,2003072
315641,2004010,2003018
315643,2003303,2004028
315644,2004033,2003224
315645,2004003,2003025
315646,2004016,2003318
317001,2006101,2006244
317002,2006101,2006244
317003,2006101,2006244
317004,2006101,2006244
317005,2006101,2006244
317006,2006101,2006244
317007,2006101,2006244
317009,2006101,2006201
317010,2006101,2006201
317011,2006101,2006201
317012,2006101,2006201
317013,2006101,2006201
317014,2006101,2006201
317015,2006101,2006201
317016,2006101,2006201
317017,2006101,2006201
317018,2006101,2006201
317019,2006101,2006201
317020,2006101,2006201
317021,2006101,2006201
317022,2006101,2006201
317023,2006101,2006201
317024,2006111,2006244
317025,2006111,2006244
317026,2006111,2006201
317027,2006111,2006244
317028,2006111,2006244
317029,2006111,2006244
317030,2006111,2006244
317031,2006116,2006143
317032,2006116,2006143
317034,2006116,2006143
317035,2006116,2006143
317036,2006116,2006143
317037,2006116,2006143
317038,2006116,2006143
317039,2006116,2006143
317040,2006116,2006143
317041,2006130,2006232
317042,2006130,2006143
317043,2006130,2006232
317044,2006130,2006232
317045,2006130,2006232
317046,2006130,2006143
317047,2006130,2006232
317048,2006130,2006232
317049,2006130,2006143
317050,2006130,2006232
317051,2006130,2006221
317052,2006130,2006221
317053,2006130,2006221
317054,2006130,2006221
317055,2006130,2006221
317056,2006130,2006221
317057,2006130,2006143
317058,2006130,2006221
317059,2006130,2006221
317060,2006130,2006221
317061,2006130,2006221
317062,2006130,2006221
317063,2006130,2006221
317064,2006143,2006104
317065,2006143,2006104
317066,2006143,2006104
317067,2006143,2006104
317068,2006143,2006104
317069,2006143,2006104
317070,2006143,2006104
317072,2006143,2006104
317073,2006157,2006240
317074,2006157,2006240
317075,2006157,2006240
317076,2006157,2006240
317077,2006157,2006240
317078,2006157,2006143
317079,2006157,2006143
317080,2006157,2006143
317081,2006157,2006143
317082,2006157,2006143
317083,2006157,2006143
317084,2006157,2006143
317085,2006157,2006143
317086,2006157,2006143
317087,2006157,2006143
317088,2006157,2006143
317089,2006157,2006143
317090,2006157,2006143
317091,2006157,2006143
317092,2006157,2006143
317093,2006157,2006232
317094,2006157,2006232
317095,2006157,2006232
317096,2006157,2006232
317097,2006157,2006232
317098,2006157,2006232
317099,2006157,2006232
317100,2006157,2006232
317101,2006157,2006232
317102,2006157,2006232
317103,2006157,2006232
317104,2006157,2006232
317105,2006157,2006232
317106,2006157,2006232
317122,2006208,2006201
317123,2006208,2006201
317124,2006208,2006201
317125,2006208,2006201
317126,2006208,2006201
317127,2006208,2006201
317128,2006208,2006201
317129,2006208,2006201
317130,2006208,2006201
317131,2006208,2006201
317132,2006208,2006201
317133,2006208,2006201
317134,2006208,2006201
317135,2006208,2006201
317136,2006208,2006201
317137,2006220,2006240
317138,2006220,2006132
317139,2006220,2006240
317140,2006220,2006240
317142,2006220,2006240
317143,2006220,2006240
317144,2006220,2006240
317145,2006220,2006240
317146,2006220,2006132
317147,2006220,2006132
317148,2006220,2006240
317149,2006220,2006240
317150,2006220,2006232
317151,2006220,2006232
317152,2006220,2006232
317153,2006220,2006232
317154,2006220,2006232
317155,2006220,2006232
317156,2006220,2006232
317157,2006220,2006232
317158,2006220,2006232
317159,2006220,2006232
317160,.,2006232
317161,2006220,2006232
317162,2006220,2006232
317163,2006220,2006232
317164,2006220,2006232
317165,2006225,2006197
317166,2006225,.
317167,2006225,2006143
317168,2006225,2006143
317169,2006225,2006143
317170,2006225,2006143
317171,2006225,2006197
317172,2006225,2006143
317173,2006225,2006143
317174,2006225,2006197
317175,2006225,2006143
317176,2006225,2006143
317177,2006225,2006143
317178,2006225,2006197
317179,2006225,2006143
317180,2006225,2006221
317181,2006225,2006221
317182,2006225,2006221
317183,2006225,2006221
317184,2006225,2006221
317185,2006225,2006221
317186,2006225,2006221
317187,2006225,2006221
317188,2006225,2006221
317189,2006225,2006221
317190,2006225,2006221
317191,2006225,2006221
317192,2006225,2006221
317193,2006225,2006221
317194,2006225,2006221
317195,2006225,2006232
317196,2006225,2006232
317197,2006225,2006232
317198,2006225,2006232
317199,2006225,2006232
317200,2006225,2006232
317201,2006225,2006232
317202,2006225,2006232
317203,2006225,2006232
317204,2006225,2006232
317205,2006225,2006232
317206,2006225,2006232
317207,2006225,2006232
317208,2006225,2006232
317209,2006225,2006232
317210,2006227,2006143
317211,2006227,2006143
317212,2006227,2006143
317214,2006227,2006143
317215,2006227,2006143
317216,2006227,2006197
317217,2006227,2006197
317218,2006227,2006143
317219,2006227,2006197
317220,2006227,2006143
317221,2006227,2006143
317223,2006227,2006221
317224,2006227,2006221
317225,2006227,2006221
317226,2006227,2006221
317227,2006227,2006221
317228,2006227,2006221
317229,2006227,2006221
317230,2006227,2006221
317231,2006227,2006221
317232,2006227,2006221
317233,2006227,2006221
317234,2006227,2006232
317235,2006227,2006232
317236,2006227,2006232
317237,2006227,2006232
317238,2006227,2006232
317239,2006227,2006232
317240,2006227,2006232
317241,2006227,2006232
317242,2006227,2006232
317243,2006227,2006232
317244,2006232,2006104
317245,2006232,2006104
317246,2006232,2006104
317247,2006232,2006104
317248,2006232,2006104
317250,2006232,2006104
317251,2006232,2006104
317252,2006232,2006104
317253,2006240,2006104
317254,2006240,2006104
317255,2006240,2006104
317256,2006240,2006104
317257,2006240,2006104
317258,2006240,2006104
317260,2006240,2006104
317263,2006242,2006208
317264,2006242,2006208
317265,2006242,2006208
317266,2006242,2006208
317271,2006242,2006208
317272,2006242,2006208
317273,2006244,2006137
317274,2006244,2006137
317275,2006244,2006137
317276,2006244,2006137
317277,2006244,2006137
317278,2006244,2006137
317279,2006244,2006137
317280,2006244,2006137
317281,2006244,2006208
317282,2006244,2006208
317283,2006244,2006208
317284,2006244,2006208
317285,2006244,2006208
317286,2006244,2006208
317287,2006244,2006208
317288,2006244,2006208
317289,2006244,2006208
317291,2006244,2006208
317292,2006244,2006208
317293,2006244,2006208
317294,2006244,2006208
317318,2006131,2006160
317319,2006131,2006160
317320,2006131,2006160
317321,2006131,2006160
317322,2006131,2006160
317323,2006131,2006160
317324,2006131,2006160
317325,2006131,2006160
317326,2006131,2006160
317327,2006131,2006160
317328,2006131,2006160
317329,2006131,2006143
317330,2006131,2006143
317331,2006131,2006143
317332,2006131,2006143
317333,2006131,2006143
317334,2006131,2006143
317335,2006131,2006143
317336,2006131,2006143
317337,2006131,2006143
317338,2006131,2006143
317339,2006131,2006205
317340,2006131,2006205
317341,2006131,2006205
317342,2006131,2006205
317343,2006131,2006205
317344,2006131,2006205
317345,2006153,2006253
317346,2006153,2006253
317347,2006153,2006253
317348,2006153,2006253
317349,2006153,2006253
317350,2006153,2006253
317351,2006153,2006253
317352,2006153,2006253
317353,2006153,2006253
317354,2006153,2006253
317355,2006153,2006253
317356,2006153,2006253
317357,2006153,2006253
317358,2006153,2006253
317359,2006153,2006253
317360,2006153,2006226
317361,2006153,2006226
317362,2006153,2006226
317363,2006153,2006226
317364,2006153,2006226
317365,2006153,2006226
317366,2006153,2006226
317367,2006153,2006226
317368,2006153,2006226
317369,2006153,2006226
317370,2006153,2006226
317371,2006153,2006226
317372,2006153,2006226
317373,2006153,2006226
317374,2006153,2006226
317375,2006153,2006130
317376,2006153,2006130
317377,2006153,2006253
317378,2006153,2006130
317379,2006153,2006130
317380,2006153,2006130
317381,2006153,2006130
317382,2006153,2006130
317383,2006153,2006130
317384,2006153,2006130
317385,2006153,2006130
317386,2006153,2006130
317387,2006153,2006130
317388,2006153,2006130
317389,2006153,2006130
317415,2006205,2006208
317416,2006205,2006188
317417,2006205,2006188
317418,2006205,2006208
317419,2006205,2006188
317420,2006205,2006188
317421,2006205,2006208
317422,2006205,2006208
317424,2006205,2006188
317425,2006205,2006188
317426,2006205,2006208
317427,2006205,2006208
317428,2006205,2006188
317429,2006209,2006160
317430,2006209,2006160
317431,2006209,2006160
317432,2006209,2006160
317433,2006209,2006160
317434,2006209,2006160
317435,2006209,2006160
317436,2006209,2006160
317437,2006209,2006160
317438,2006209,2006160
317439,2006209,2006160
317440,2006209,2006160
317441,2006209,2006160
317442,2006209,2006160
317443,2006209,2006160
317460,2006212,2006143
317461,2006212,2006143
317462,2006212,2006209
317463,2006212,2006143
317464,2006212,2006143
317465,2006212,2006143
317466,2006212,2006143
317467,2006212,2006143
317468,2006212,2006226
317469,2006212,2006226
317470,2006212,2006226
317471,2006212,2006226
317472,2006212,2006226
317473,2006212,2006226
317474,2006212,2006226
317475,2006212,2006226
317476,2006212,2006226
317477,2006212,2006201
317488,2006216,2006122
317489,2006216,2006122
317490,2006216,2006122
317491,2006216,2006122
317492,2006216,2006122
317493,2006216,2006122
317494,2006216,2006122
317495,2006216,2006221
317496,2006216,2006122
317497,2006216,2006122
317498,2006216,2006122
317500,2006216,2006122
317501,2006216,2006122
317502,2006222,2006132
317503,2006222,2006132
317505,2006222,2006132
317506,2006222,2006132
317507,2006222,2006132
317508,2006222,2006132
317509,2006222,2006132
317510,2006222,2006132
317511,2006222,2006132
317512,2006222,2006132
317513,2006222,2006132
317514,2006222,2006132
317515,2006222,2006143
317516,2006222,2006226
317517,2006222,2006143
317518,2006222,2006143
317519,2006222,2006226
317520,2006222,2006143
317521,2006222,2006143
317522,2006222,2006143
317523,2006222,2003219
317524,2006222,2006143
317525,2006222,2006143
317526,2006222,2006226
317527,2006222,.
317528,2006230,2006109
317529,2006230,2006109
317530,2006230,2006109
317531,2006230,2006109
317532,2006230,2006109
317533,2006230,2006109
317534,2006230,2006109
317535,2006230,2006109
317536,2006230,2006109
317538,2006230,2006109
317539,2006230,2006109
317540,2006230,2006109
317541,2006231,2006195
317542,2006231,2006195
317543,2006231,2006195
317544,2006231,2006143
317545,2006231,2006195
317546,2006231,2006195
317547,2006231,2006195
317557,2006231,2006160
317558,2006231,2006234
317559,2006231,2006160
317560,2006231,2006160
317561,2006231,2006160
317562,2006231,2006160
317563,2006231,2006160
317564,2006231,2006143
317565,2006231,2006246
317566,2006237,2006143
317567,2006237,2006143
317568,2006237,2006143
317569,2006237,2006143
317570,2006237,2006143
317571,2006237,2006143
317572,2006237,2006160
317573,2006237,2006160
317574,2006237,2006160
317575,2006237,2006160
317576,2006237,2006160
317578,2006237,2006160
317579,2006237,2006195
317580,2006237,2006195
317581,2006237,2006195
317582,2006237,2006195
317583,2006237,2006195
317584,2006237,2006195
317585,2006237,2006195
317586,2006237,2006195
317587,2006237,2006195
317588,2006237,2006195
317589,2006239,2006132
317590,2006239,2006132
317591,2006239,2006132
317592,2006239,2006132
